Model DPs Scenarios |Production units| |Trading timeslots| |Elapsed time| |Number of variables| |Number of linear constraints| |Number of SOS constraints| |Number of quadratic constraints| |Number of non-zero coefficients in the constraint matrix| |Number of non-zero quadratic objective terms| |Number of non-zero terms in quadratic constraints| |Number of integer variables| |Number of binary variables| |Number of variables with piecewise-linear objective functions.| |Model name| |Model sense (minimization or maximization)| |Constant offset for objective function| |Objective value for current solution|
61 3 1 5 3 0.019822120666503906 210 171 0 0 335 0 0 0 0 0 itp -1 0.0 1476.5888271420215
62 3 2 1 2 0.017305850982666016 198 195 0 0 298 0 0 0 0 0 itp -1 0.0 1957.0515557150866
63 3 2 1 3 0.026465177536010742 396 321 0 0 550 0 0 0 0 0 itp -1 0.0 1255.3239583632685
64 3 2 2 2 0.020701885223388672 204 201 0 0 328 0 0 0 0 0 itp -1 0.0 1983.1415289048896
65 3 2 2 3 0.024738073348999023 402 327 0 0 580 0 0 0 0 0 itp -1 0.0 2081.1702462416924
66 3 2 3 2 0.019943952560424805 210 207 0 0 358 0 0 0 0 0 itp -1 0.0 2000.987971927317
67 3 2 3 3 0.023947954177856445 408 333 0 0 610 0 0 0 0 0 itp -1 0.0 1823.7571892805445
68 3 2 4 2 0.027093887329101562 216 213 0 0 388 0 0 0 0 0 itp -1 0.0 1669.9173946194674
69 3 2 4 3 0.037307024002075195 414 339 0 0 640 0 0 0 0 0 itp -1 0.0 1372.5984561477098
70 3 2 5 2 0.02042388916015625 222 219 0 0 418 0 0 0 0 0 itp -1 0.0 1622.6171709997056
71 3 2 5 3 0.024033784866333008 420 345 0 0 670 0 0 0 0 0 itp -1 0.0 2306.4505488463583
72 3 3 1 2 0.02428126335144043 297 294 0 0 447 0 0 0 0 0 itp -1 0.0 2208.4240908113798
73 3 3 1 3 0.03494882583618164 594 483 0 0 825 0 0 0 0 0 itp -1 0.0 1610.2971173205415
74 3 3 2 2 0.022388935089111328 306 303 0 0 492 0 0 0 0 0 itp -1 0.0 1551.6593561395875
75 3 3 2 3 0.032067060470581055 603 492 0 0 870 0 0 0 0 0 itp -1 0.0 1804.2963236696396
76 3 3 3 2 0.02243518829345703 315 312 0 0 537 0 0 0 0 0 itp -1 0.0 1406.5180707065015
77 3 3 3 3 0.0339808464050293 612 501 0 0 915 0 0 0 0 0 itp -1 0.0 1614.5522398946168
78 3 3 4 2 0.02585291862487793 324 321 0 0 582 0 0 0 0 0 itp -1 0.0 1545.1893549005772
79 3 3 4 3 0.031613826751708984 621 510 0 0 960 0 0 0 0 0 itp -1 0.0 1872.1794778227031
80 3 3 5 2 0.022883892059326172 333 330 0 0 627 0 0 0 0 0 itp -1 0.0 1585.951851077959
81 3 3 5 3 0.03541207313537598 630 519 0 0 1005 0 0 0 0 0 itp -1 0.0 1676.3337390290667
82 3 4 1 2 0.02850198745727539 396 393 0 0 596 0 0 0 0 0 itp -1 0.0 1706.3776379290002
83 3 4 1 3 0.03829503059387207 792 645 0 0 1100 0 0 0 0 0 itp -1 0.0 1778.0473176086625
84 3 4 2 2 0.030657052993774414 408 405 0 0 656 0 0 0 0 0 itp -1 0.0 1335.145509070803
85 3 4 2 3 0.0467679500579834 804 657 0 0 1160 0 0 0 0 0 itp -1 0.0 1654.9040690891813
86 3 4 3 2 0.02919912338256836 420 417 0 0 716 0 0 0 0 0 itp -1 0.0 2105.1774915717224
87 3 4 3 3 0.03570294380187988 816 669 0 0 1220 0 0 0 0 0 itp -1 0.0 1747.7797303753553
88 3 4 4 2 0.03135395050048828 432 429 0 0 776 0 0 0 0 0 itp -1 0.0 2124.1175514051415
89 3 4 4 3 0.04557299613952637 828 681 0 0 1280 0 0 0 0 0 itp -1 0.0 2022.17477345041
90 3 4 5 2 0.03406810760498047 444 441 0 0 836 0 0 0 0 0 itp -1 0.0 1754.1144412730248
91 3 4 5 3 0.044671058654785156 840 693 0 0 1340 0 0 0 0 0 itp -1 0.0 1633.5391526781805
92 3 5 1 2 0.035910844802856445 495 492 0 0 745 0 0 0 0 0 itp -1 0.0 1304.6107452004837
93 3 5 1 3 0.04439878463745117 990 807 0 0 1375 0 0 0 0 0 itp -1 0.0 2455.053890467042
94 3 5 2 2 0.029291152954101562 510 507 0 0 820 0 0 0 0 0 itp -1 0.0 1609.4478610035449
95 3 5 2 3 0.04381918907165527 1005 822 0 0 1450 0 0 0 0 0 itp -1 0.0 1875.9316861461966
96 3 5 3 2 0.032557010650634766 525 522 0 0 895 0 0 0 0 0 itp -1 0.0 1642.2625551927758
97 3 5 3 3 0.04666590690612793 1020 837 0 0 1525 0 0 0 0 0 itp -1 0.0 2060.204829405884
98 3 5 4 2 0.0405120849609375 540 537 0 0 970 0 0 0 0 0 itp -1 0.0 1931.1233203314496
99 3 5 4 3 0.05434393882751465 1035 852 0 0 1600 0 0 0 0 0 itp -1 0.0 1673.9534775470693
100 3 5 5 2 0.032662153244018555 555 552 0 0 1045 0 0 0 0 0 itp -1 0.0 1725.3262170286434
101 3 5 5 3 0.04626297950744629 1050 867 0 0 1675 0 0 0 0 0 itp -1 0.0 1725.022666369488
