5	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:14:32.4500000	0	2014-06-30 13:14:32.2810000	6000	10000	1024471883	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:14:32.4500000	0	2014-06-30 13:14:31.9810000	4000	10000	1024471848	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:14:32.4500000	1	2014-06-30 13:14:31.8090000	1000	10000	1024471824	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:14:32.4510000	1	2014-06-30 13:14:31.8090000	1000	10000	1024471824	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:14:32.4510000	0	2014-06-30 13:14:31.9810000	4000	10000	1024471848	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:14:32.4510000	0	2014-06-30 13:14:32.2810000	6000	10000	1024471883	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:14:32.4520000	1	2014-06-30 13:14:31.8090000	1000	10000	1024471824	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:14:32.4520000	0	2014-06-30 13:14:31.9810000	4000	10000	1024471848	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
5	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:14:32.4520000	0	2014-06-30 13:14:32.2810000	6000	10000	1024471883	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
6	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 13:20:31.2560000	0	2014-06-30 13:20:31.0890000	3600	1000	1024472052	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
6	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:20:31.2570000	0	2014-06-30 13:20:31.0890000	3600	1000	1024472052	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
6	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:20:31.2570000	0	2014-06-30 13:20:31.0890000	3600	1000	1024472052	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
6	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:20:31.2580000	0	2014-06-30 13:20:31.0890000	3600	1000	1024472052	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
7	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 13:39:52.0890000	1	2014-06-30 13:39:51.9690000	1000	25000	1024472427	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
7	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:39:52.0900000	1	2014-06-30 13:39:51.9690000	1000	25000	1024472427	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
7	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:39:52.0910000	1	2014-06-30 13:39:51.9690000	1000	25000	1024472427	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
7	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:39:52.0920000	1	2014-06-30 13:39:51.9690000	1000	25000	1024472427	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
8	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 13:40:28.3560000	1	2014-06-30 13:40:28.2100000	0	25000	1024472476	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
8	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:40:28.3570000	1	2014-06-30 13:40:28.2100000	0	25000	1024472476	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
8	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:40:28.3580000	1	2014-06-30 13:40:28.2100000	0	25000	1024472476	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
8	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:40:28.3580000	1	2014-06-30 13:40:28.2100000	0	25000	1024472476	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
9	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 13:41:05.6100000	0	2014-06-30 13:41:05.4210000	7000	25000	1024472507	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
9	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:41:05.6110000	0	2014-06-30 13:41:05.4210000	7000	25000	1024472507	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
9	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:41:05.6120000	0	2014-06-30 13:41:05.4210000	7000	25000	1024472507	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
9	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:41:05.6130000	0	2014-06-30 13:41:05.4210000	7000	25000	1024472507	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
10	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 13:42:05.4050000	0	2014-06-30 13:42:05.2810000	10000	25000	1024472540	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
10	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:42:05.4050000	0	2014-06-30 13:42:05.2810000	10000	25000	1024472540	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
10	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:42:05.4060000	0	2014-06-30 13:42:05.2810000	10000	25000	1024472540	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
10	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:42:05.4070000	0	2014-06-30 13:42:05.2810000	10000	25000	1024472540	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
11	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 13:45:39.7260000	1	2014-06-30 13:45:39.6110000	2485	400	1024472628	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
11	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 13:45:39.7270000	1	2014-06-30 13:45:39.6110000	2485	400	1024472628	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
11	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 13:45:39.7270000	1	2014-06-30 13:45:39.6110000	2485	400	1024472628	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
11	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 13:45:39.7270000	1	2014-06-30 13:45:39.6110000	2485	400	1024472628	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
2	0	0	10YFR-RTE------C	NULL	NULL	NULL	1	2014-06-30 13:57:58.0220000	0	2014-06-30 13:57:57.9950000	2700	20000	1024472848	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:19:40.8210000	1	2014-06-30 14:19:39.9490000	-15	25000	1024477310	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:19:40.8210000	1	2014-06-30 14:19:40.1570000	-2015	25000	1024477334	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:19:40.8210000	1	2014-06-30 14:19:40.3230000	-4015	50000	1024477358	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:19:40.8210000	1	2014-06-30 14:19:40.5300000	-7515	100000	1024477382	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:19:40.8220000	1	2014-06-30 14:19:40.1570000	-2015	25000	1024477334	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:19:40.8220000	1	2014-06-30 14:19:39.9490000	-15	25000	1024477310	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:19:40.8220000	1	2014-06-30 14:19:40.3230000	-4015	50000	1024477358	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:19:40.8220000	1	2014-06-30 14:19:40.5300000	-7515	100000	1024477382	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:19:40.8230000	1	2014-06-30 14:19:40.5300000	-7515	100000	1024477382	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:19:40.8230000	1	2014-06-30 14:19:39.9490000	-15	25000	1024477310	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:19:40.8230000	1	2014-06-30 14:19:40.1570000	-2015	25000	1024477334	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:19:40.8230000	1	2014-06-30 14:19:40.3230000	-4015	50000	1024477358	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:19:40.8240000	1	2014-06-30 14:19:39.9490000	-15	25000	1024477310	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:19:40.8240000	1	2014-06-30 14:19:40.1570000	-2015	25000	1024477334	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:19:40.8240000	1	2014-06-30 14:19:40.3230000	-4015	50000	1024477358	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
12	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:19:40.8240000	1	2014-06-30 14:19:40.5300000	-7515	100000	1024477382	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:20:58.6010000	0	2014-06-30 14:20:57.5030000	4485	25000	1024477444	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:20:58.6010000	0	2014-06-30 14:20:57.7380000	6485	25000	1024477468	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:20:58.6010000	0	2014-06-30 14:20:57.9850000	10985	50000	1024477492	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:20:58.6010000	0	2014-06-30 14:20:58.2590000	13485	100000	1024477516	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:20:58.6020000	0	2014-06-30 14:20:57.5030000	4485	25000	1024477444	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:20:58.6020000	0	2014-06-30 14:20:57.7380000	6485	25000	1024477468	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:20:58.6020000	0	2014-06-30 14:20:57.9850000	10985	50000	1024477492	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-VE-------2	NULL	NULL	NULL	1	2014-06-30 14:20:58.6020000	0	2014-06-30 14:20:58.2590000	13485	100000	1024477516	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:20:58.6080000	0	2014-06-30 14:20:58.2590000	13485	100000	1024477516	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:20:58.6080000	0	2014-06-30 14:20:57.9850000	10985	50000	1024477492	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:20:58.6080000	0	2014-06-30 14:20:57.7380000	6485	25000	1024477468	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-RWENET---I	NULL	NULL	NULL	1	2014-06-30 14:20:58.6080000	0	2014-06-30 14:20:57.5030000	4485	25000	1024477444	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:20:58.6090000	0	2014-06-30 14:20:57.5030000	4485	25000	1024477444	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:20:58.6090000	0	2014-06-30 14:20:57.7380000	6485	25000	1024477468	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:20:58.6090000	0	2014-06-30 14:20:57.9850000	10985	50000	1024477492	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
13	0	0	10YDE-ENBW-----N	NULL	NULL	NULL	1	2014-06-30 14:20:58.6090000	0	2014-06-30 14:20:58.2590000	13485	100000	1024477516	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
14	0	0	10YDE-EON------1	NULL	NULL	NULL	1	2014-06-30 14:26:22.8750000	1	2014-06-30 13:39:51.9690000	1000	0	1024472427	NULL	1	1	2014-07-01 01:00:00.0000000	2014-07-01 00:00:00.0000000		2014-07-01 00:00:00.0000000-2014-07-01 01:00:00.0000000						
